,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
9279,14,1,26,11.0,6,0,1
26025,14,1,14,0.0,11,0,1
32775,14,1,14,0.0,5,0,1
28161,14,1,4,12.0,0,1,1
21640,14,1,21,14.0,10,0,1
18039,14,1,7,11.5,6,0,1
14476,14,1,21,8.0,3,1,1
31034,14,1,7,0.0,3,0,1
40772,14,1,7,10.0,5,0,1
10272,14,1,26,12.0,4,0,1
12383,14,1,8,11.0,6,0,1
27489,14,1,64,10.5,5,1,1
14450,14,1,42,8.0,0,1,1
2547,14,1,64,8.0,0,1,1
19288,14,1,28,10.0,7,0,1
13968,14,1,7,12.5,4,0,1
16076,14,1,14,11.0,12,0,1
23985,14,1,8,8.0,7,0,1
12277,14,1,21,8.0,5,0,1
22836,14,1,63,8.0,0,0,1
28739,14,1,26,11.0,6,0,1
2356,14,1,48,8.0,0,0,1
16612,14,1,63,8.0,10,1,1
29950,14,1,82,10.0,0,0,1
5619,14,1,9,8.0,17,1,1
39222,14,1,18,0.0,8,1,1
40717,14,1,4,11.5,10,0,1
24115,14,1,28,10.0,3,1,1
36759,14,1,21,8.0,9,0,1
25685,14,1,47,8.0,4,1,1
2466,14,1,76,12.0,7,1,1
9118,14,1,11,8.0,6,0,1
17643,14,1,42,11.5,0,0,1
22,14,1,2,0.0,0,0,1
24740,14,1,9,8.0,17,0,1
8757,14,1,14,15.0,8,0,1
12774,14,1,48,10.5,7,1,1
18291,14,1,21,0.0,10,0,1
25552,14,1,56,12.0,0,0,1
4534,14,1,14,16.0,24,0,1
14845,14,1,50,8.0,6,1,1
31903,14,1,11,11.5,5,0,1
6924,14,1,35,8.0,9,0,1
34701,14,1,35,12.0,5,0,1
11025,14,1,44,11.5,0,0,1
6556,14,1,29,8.0,15,1,1
18351,14,1,28,8.0,6,0,1
5358,14,1,7,8.5,8,0,1
21682,14,1,7,8.0,3,0,1
23877,14,1,2,0.0,13,0,1
1426,14,1,14,0.0,8,0,1
17743,14,1,29,0.0,3,1,1
6744,14,1,43,15.0,0,0,1
1419,14,1,19,8.5,6,0,1
3089,14,1,41,11.5,7,1,1
39137,14,1,14,8.0,6,0,1
17119,14,1,21,8.0,6,0,1
38310,14,1,7,11.0,3,0,1
9553,14,1,7,0.0,15,0,1
4381,14,1,7,0.0,17,0,1
32679,14,1,14,8.0,8,0,1
22143,14,1,7,0.0,5,0,1
33530,14,1,33,9.5,5,0,1
11147,14,1,14,8.0,11,0,1
30549,14,1,2,0.0,3,0,1
11933,14,1,8,0.0,4,0,1
979,14,1,7,11.0,7,0,1
36921,14,1,5,0.0,0,0,1
9187,14,1,12,11.5,8,0,1
28243,14,1,14,8.0,4,0,1
28165,14,1,15,0.0,7,1,1
23956,14,1,63,10.5,3,1,1
12176,14,1,12,8.0,7,1,1
6188,14,1,7,12.0,12,0,1
28699,14,1,55,10.0,0,0,1
21663,14,1,3,0.0,10,1,1
11170,14,1,8,0.0,3,0,1
6006,14,1,41,13.5,6,1,1
34529,14,1,21,0.0,4,0,1
4224,14,1,14,8.0,12,0,1
31307,14,1,13,11.0,5,0,1
26429,14,1,21,8.0,3,0,1
33428,14,1,41,8.0,8,1,1
2115,14,1,14,8.0,4,0,1
28039,14,1,21,0.0,19,0,1
26840,14,1,63,10.0,4,1,1
3471,14,1,35,8.0,6,1,1
11473,14,1,3,0.0,0,0,1
11464,14,1,14,11.5,4,0,1
5807,14,1,56,14.0,15,1,1
34762,14,1,45,8.0,11,1,1
8009,14,1,21,10.0,4,0,1
11885,14,1,40,8.5,8,1,1
7651,14,1,14,0.0,4,0,1
18633,14,1,21,12.0,7,0,1
16835,14,1,13,0.0,9,0,1
8054,14,1,3,8.0,5,0,1
35090,14,1,7,0.0,15,0,1
23090,14,1,16,0.0,4,0,1
15354,14,1,49,10.0,3,1,1
18819,14,1,20,8.0,4,0,1
35335,14,1,35,11.0,0,0,1
28206,14,1,63,11.5,6,1,1
7219,14,1,49,8.5,0,0,1
31763,14,1,5,11.5,3,1,1
3792,14,1,16,8.0,4,0,1
34440,14,1,61,10.0,0,0,1
29794,14,1,7,11.0,6,0,1
9203,14,1,2,0.0,0,0,1
20403,14,1,77,11.5,0,0,1
1878,14,1,28,8.0,10,0,1
23427,14,1,20,8.0,7,0,1
39331,14,1,7,17.5,9,0,1
34550,14,1,7,10.5,8,0,1
28159,14,1,7,0.0,15,0,1
36543,14,1,27,8.0,6,0,1
23280,14,1,20,10.5,6,1,1
8726,14,1,28,11.0,5,0,1
14184,14,1,7,0.0,9,0,1
17384,14,1,35,10.0,0,0,1
34190,14,1,35,13.0,3,1,1
17271,14,1,35,14.5,26,1,1
23258,14,1,10,0.0,5,0,1
20949,14,1,14,0.0,7,1,1
25764,14,1,21,0.0,4,1,1
31237,14,1,21,0.0,7,0,1
37816,14,1,21,10.5,6,0,1
38676,14,1,7,8.5,6,0,1
19930,14,1,49,11.5,9,1,1
33955,14,1,6,0.0,0,0,1
34028,14,1,18,14.5,16,0,1
34823,14,1,14,10.0,3,0,1
13662,14,1,49,8.0,7,1,1
1224,14,1,21,8.0,4,1,1
24167,14,1,7,8.5,0,1,1
19434,14,1,7,9.5,3,0,1
6707,14,1,14,8.0,8,0,1
15483,14,1,7,0.0,8,0,1
12768,14,1,7,15.0,5,0,1
2838,14,1,13,0.0,3,1,1
35418,14,1,19,0.0,4,0,1
1749,14,1,7,11.0,6,0,1
34722,14,1,15,11.0,4,0,1
2496,14,1,7,10.0,4,0,1
36651,14,1,7,0.0,8,0,1
29352,14,1,49,10.5,2,1,1
21092,14,1,7,10.5,9,0,1
554,14,1,7,12.5,5,0,1
3741,14,1,7,10.0,7,0,1
504,14,1,7,10.0,4,0,1
5472,14,1,14,12.5,4,0,1
2758,14,1,27,8.0,19,0,1
14244,14,1,39,8.0,15,0,1
13364,14,1,29,0.0,5,1,1
11835,14,1,19,8.0,8,0,1
40105,14,1,7,10.5,7,0,1
26939,14,1,5,8.0,0,1,1
1510,14,1,19,16.0,5,0,1
14797,14,1,4,0.0,0,0,1
22223,14,1,8,8.0,5,0,1
39692,14,1,20,0.0,9,0,1
32019,14,1,91,18.0,0,0,1
11498,14,1,7,11.5,7,0,1
15374,14,1,21,12.0,7,0,1
23105,14,1,7,0.0,11,0,1
14262,14,1,28,0.0,5,1,1
30104,14,1,4,0.0,0,0,1
11568,14,1,7,11.5,5,0,1
18917,14,1,21,11.5,8,0,1
11377,14,1,7,11.0,5,0,1
25572,14,1,8,8.0,0,1,1
25392,14,1,6,0.0,3,0,1
27625,14,1,7,8.0,8,1,1
13604,14,1,21,0.0,3,1,1
23636,14,1,35,11.5,7,1,0
18597,14,1,7,12.5,7,0,0
31535,14,1,14,13.5,14,0,0
25916,14,1,48,16.0,0,0,0
27878,14,1,21,8.0,3,0,0
11392,14,1,21,12.5,16,0,0
20533,14,1,6,8.0,3,0,0
23474,14,1,13,10.0,4,0,0
35425,14,1,21,10.5,9,1,0
28804,14,1,14,8.0,9,0,0
26583,14,1,20,0.0,8,0,0
4729,14,1,7,13.5,9,0,0
35161,14,1,4,8.0,10,0,0
6244,14,1,7,10.0,9,0,0
4949,14,1,36,8.0,3,1,0
28468,14,1,2,10.5,5,0,0
1213,14,1,13,11.0,5,0,0
6897,14,1,20,8.5,8,0,0
6010,14,1,21,12.5,6,0,0
33327,14,1,21,0.0,12,0,0
12723,14,1,3,0.0,0,0,0
14642,14,1,7,10.0,9,0,0
32323,14,1,4,0.0,5,0,0
39003,14,1,62,8.5,0,1,0
35498,14,1,16,12.0,5,0,0
18287,14,1,7,10.5,17,0,0
37572,14,1,7,0.0,7,1,0
24837,14,1,18,8.0,22,0,0
25212,14,1,27,8.0,5,0,0
39064,14,1,21,0.0,6,0,0
21747,14,1,42,11.5,0,0,0
14139,14,1,77,15.5,0,0,0
37106,14,1,20,0.0,6,0,0
31317,14,1,4,0.0,8,1,0
30117,14,1,21,8.0,19,0,0
5353,14,1,91,9.5,0,0,0
27993,14,1,45,8.5,0,0,0
2754,14,1,49,8.0,2,1,0
21061,14,1,21,8.5,4,1,0
11871,14,1,14,12.5,4,0,0
3171,14,1,2,0.0,6,1,0
28506,14,1,13,14.5,8,0,0
16035,14,1,14,8.0,10,0,0
2641,14,1,20,11.5,7,1,0
20818,14,1,48,8.5,0,0,0
35762,14,1,2,8.0,5,0,0
39722,14,1,70,12.0,14,1,0
10898,14,1,7,10.5,3,0,0
5007,14,1,9,0.0,10,0,0
21993,14,1,63,12.0,0,1,0
33317,14,1,20,0.0,10,1,0
21614,14,1,33,8.0,10,0,0
144,14,1,21,0.0,30,0,0
402,14,1,35,8.0,9,1,0
38568,14,1,7,0.0,9,0,0
36679,14,1,20,8.0,21,0,0
34325,14,1,20,0.0,4,0,0
14203,14,1,49,13.0,0,0,0
21552,14,1,13,14.5,7,0,0
6460,14,1,20,13.0,18,0,0
27118,14,1,28,12.0,6,0,0
30911,14,1,7,8.5,9,0,0
9183,14,1,23,0.0,3,0,0
11448,14,1,21,10.5,6,1,0
19055,14,1,11,15.0,15,0,0
11152,14,1,7,10.0,4,0,0
17983,14,1,5,10.5,8,0,0
1732,14,1,22,9.5,7,1,0
3697,14,1,12,10.5,3,0,0
5827,14,1,5,10.0,6,0,0
12822,14,1,14,0.0,14,0,0
17744,14,1,20,11.0,4,0,0
26770,14,1,6,8.0,8,1,0
36106,14,1,7,0.0,12,0,0
8456,14,1,7,10.5,5,0,0
16592,14,1,21,8.0,4,1,0
24348,14,1,7,11.5,2,0,0
12121,14,1,24,25.5,39,0,0
2540,14,1,23,8.0,10,0,0
31800,14,1,7,8.0,7,1,0
16211,14,1,1,0.0,0,0,0
40311,14,1,14,8.0,7,1,0
36193,14,1,9,8.0,0,0,0
6173,14,1,49,12.0,6,1,0
8582,14,1,21,8.0,6,0,0
13288,14,1,9,0.0,9,0,0
3856,14,1,17,0.0,8,1,0
31543,14,1,4,8.0,6,0,0
7473,14,1,14,8.0,11,0,0
4542,14,1,3,8.0,5,0,0
20016,14,1,7,8.0,6,0,0
37358,14,1,5,11.0,11,0,0
20387,14,1,12,14.0,5,0,0
39245,14,1,2,8.0,13,0,0
40330,14,1,2,12.5,11,0,0
37907,14,1,7,10.5,5,0,0
8331,14,1,1,0.0,7,0,0
34891,14,1,14,8.0,8,0,0
7975,14,1,7,9.5,5,0,0
28442,14,1,14,11.0,28,0,0
1335,14,1,35,8.0,7,0,0
36889,14,1,36,17.5,0,0,0
4876,14,1,76,12.5,0,1,0
7349,14,1,28,11.0,6,1,0
28285,14,1,9,0.0,8,0,0
19859,14,1,3,8.5,7,1,0
33136,14,1,8,8.0,9,1,0
32580,14,1,20,14.5,19,0,0
9375,14,1,7,11.5,6,0,0
8907,14,1,13,12.5,5,0,0
34888,14,1,14,11.0,20,0,0
22009,14,1,28,8.0,3,0,0
13938,14,1,21,12.5,8,1,0
1418,14,1,40,11.0,4,1,0
21525,14,1,13,11.5,9,0,0
3487,14,1,7,10.5,8,0,0
30587,14,1,13,10.5,5,0,0
21223,14,1,19,13.5,5,0,0
24669,14,1,10,0.0,7,0,0
10764,14,1,21,10.5,6,0,0
17171,14,1,69,11.0,5,1,0
15156,14,1,7,8.0,9,0,0
25358,14,1,13,10.5,4,1,0
12158,14,1,42,11.0,0,0,0
7385,14,1,7,8.5,5,0,0
33372,14,1,7,11.5,7,0,0
4066,14,1,20,12.0,11,0,0
15849,14,1,13,0.0,3,0,0
11519,14,1,54,8.0,0,0,0
3610,14,1,6,0.0,7,0,0
9185,14,1,7,12.0,9,0,0
3696,14,1,14,14.0,10,0,0
34041,14,1,18,0.0,4,1,0
11588,14,1,20,13.0,26,0,0
30038,14,1,6,8.0,8,0,0
31368,14,1,19,12.0,12,0,0
8102,14,1,6,8.0,5,0,0
16410,14,1,21,11.5,6,0,0
11442,14,1,7,8.0,21,0,0
37045,14,1,5,12.0,3,0,0
31905,14,1,16,8.0,4,0,0
6221,14,1,13,8.5,6,0,0
34416,14,1,21,11.5,8,1,0
15375,14,1,7,0.0,5,0,0
25262,14,1,14,0.0,2,0,0
40447,14,1,8,11.0,7,0,0
37462,14,1,1,21.0,16,0,0
11517,14,1,50,8.5,2,1,0
21130,14,1,33,8.0,12,0,0
9461,14,1,21,10.5,18,0,0
10915,14,1,21,8.5,14,0,0
233,14,1,18,0.0,2,0,0
36890,14,1,42,8.0,12,1,0
26929,14,1,35,8.0,9,0,0
36950,14,1,18,0.0,6,0,0
14392,14,1,36,24.0,10,0,0
16063,14,1,8,9.5,4,0,0
18944,14,1,48,11.5,3,1,0
26934,14,1,7,12.0,6,0,0
36822,14,1,35,8.0,6,1,0
5413,14,1,3,0.0,4,1,0
20255,14,1,15,8.0,11,0,0
29715,14,1,1,15.0,7,0,0
32047,14,1,84,11.0,6,1,0
37073,14,1,42,10.5,0,0,0
25501,14,1,5,8.0,5,1,0
2318,14,1,38,8.5,0,0,0
9726,14,1,49,8.5,0,0,0
5072,14,1,7,8.0,7,0,0
106,14,1,49,8.0,5,1,0
39840,14,1,1,0.0,0,0,0
21666,14,1,12,0.0,3,0,0
27402,14,1,7,11.5,11,0,0
35820,14,1,67,12.0,0,0,0
10728,14,1,35,8.0,5,0,0
2172,14,1,33,8.0,5,0,0
30503,14,1,9,8.0,0,0,0
25583,14,1,21,8.0,6,1,0
11803,14,1,6,8.0,3,0,0
12796,14,1,7,8.0,3,1,0
10894,14,1,14,11.0,5,0,0
8535,14,1,21,8.5,7,0,0
12042,14,1,8,8.0,5,1,0
19740,14,1,4,11.0,6,0,0
5210,14,1,6,0.0,0,0,0
33173,14,1,7,12.5,8,0,0
7264,14,1,7,17.5,6,0,0
4925,14,1,7,10.0,3,0,0
20977,14,1,21,15.0,10,0,0
40307,14,1,41,8.5,0,0,0
39255,14,1,20,12.5,7,0,0
23996,14,1,7,13.0,6,0,0
13557,14,1,5,0.0,2,1,0
32306,14,1,21,9.5,2,0,0
31075,14,1,49,8.0,6,1,0
35679,14,1,35,11.5,0,0,0
32725,14,1,5,8.0,10,1,0
4604,14,1,14,8.0,6,0,0
28743,14,1,41,11.0,1,1,0
5131,14,1,5,8.5,2,0,0
4751,14,1,47,16.0,7,1,0
39113,14,1,3,0.0,3,1,0
9122,14,1,70,18.5,0,0,0
32535,14,1,13,8.0,6,0,0
15772,14,1,6,10.0,4,0,0
38257,14,1,14,11.0,7,0,0
21219,14,1,1,0.0,4,1,0
6285,14,1,46,10.0,0,0,0
10441,14,1,9,12.0,7,0,0
35982,14,1,35,11.5,4,0,0
35704,14,1,7,8.0,19,0,0
35448,14,1,5,12.0,3,1,0
32930,14,1,21,8.0,4,0,0
7617,14,1,12,8.0,2,0,0
12739,14,1,8,0.0,15,0,0
36783,14,1,21,8.0,6,0,0
854,14,1,14,11.0,15,0,0
28918,14,1,21,8.0,15,0,0
39163,14,1,44,10.0,0,0,0
27832,14,1,21,12.5,6,0,0
29944,14,1,6,11.0,0,1,0
445,14,1,12,8.0,12,0,0
1321,14,1,7,8.0,4,1,0
38747,14,1,21,13.0,4,0,0
31171,14,1,7,8.0,11,0,0
7731,14,1,1,0.0,21,0,0
40811,14,1,38,8.0,9,0,0
34185,14,1,14,8.0,7,0,0
8317,14,1,35,8.0,5,1,0
18547,14,1,6,8.0,6,0,0
16519,14,1,5,0.0,6,0,0
236,14,1,14,8.0,15,0,0
26683,14,1,21,8.0,10,0,0
18393,14,1,11,14.5,6,0,0
30520,14,1,6,0.0,5,0,0
32847,14,1,8,8.0,7,0,0
15192,14,1,20,12.0,6,0,0
19197,14,1,11,8.0,7,0,0
12118,14,1,2,0.0,3,0,0
2533,14,1,21,10.5,5,1,0
15662,14,1,50,8.5,0,0,0
39702,14,1,19,14.0,11,0,0
9171,14,1,7,0.0,11,0,0
25380,14,1,7,8.0,12,0,0
23293,14,1,4,0.0,0,0,0
7694,14,1,49,11.0,4,1,0
2416,14,1,3,0.0,8,0,0
17908,14,1,4,0.0,9,1,0
15133,14,1,21,8.0,5,0,0
25746,14,1,7,12.0,8,0,0
23047,14,1,41,8.5,0,0,0
2401,14,1,5,15.0,8,0,0
21403,14,1,19,12.0,4,0,0
7829,14,1,30,11.0,5,0,0
9723,14,1,2,0.0,6,1,0
21596,14,1,41,9.5,0,0,0
30812,14,1,7,8.0,11,0,0
25214,14,1,11,14.0,14,1,0
32694,14,1,7,17.5,17,0,0
2370,14,1,25,8.0,5,0,0
5046,14,1,19,12.5,20,0,0
35868,14,1,20,10.5,6,0,0
11423,14,1,2,0.0,5,1,0
20708,14,1,28,10.0,3,1,0
36512,14,1,7,10.0,4,0,0
19584,14,1,7,12.5,4,0,0
20654,14,1,62,8.0,0,0,0
15008,14,1,20,0.0,6,0,0
24798,14,1,6,12.0,9,0,0
37027,14,1,14,14.5,8,0,0
15606,14,1,8,8.0,0,0,0
28522,14,1,7,12.0,3,0,0
28131,14,1,4,0.0,17,1,0
30449,14,1,7,10.0,6,0,0
27523,14,1,28,11.0,5,0,0
2820,14,1,15,8.0,7,0,0
35316,14,1,19,13.5,10,0,0
17275,14,1,7,8.0,0,0,0
21189,14,1,35,11.0,0,0,0
37798,14,1,20,12.5,19,0,0
36165,14,1,7,8.5,6,0,0
26587,14,1,8,8.0,8,0,0
33376,14,1,76,15.0,7,1,0
33798,14,1,10,9.5,4,0,0
26895,14,1,1,0.0,6,0,0
27945,14,1,3,11.0,12,0,0
33076,14,1,18,0.0,7,0,0
7472,14,1,19,13.0,8,0,0
33214,14,1,13,8.5,2,0,0
25257,14,1,7,13.5,8,0,0
7877,14,1,49,8.0,0,1,0
28763,14,1,19,8.0,6,0,0
1306,14,1,5,8.0,17,0,0
34139,14,1,34,12.5,4,0,0
31494,14,1,21,0.0,5,1,0
378,14,1,28,0.0,3,0,0
4957,14,1,28,10.5,6,1,0
15813,14,1,21,9.5,3,0,0
24880,14,1,28,13.5,4,0,0
29927,14,1,28,10.0,8,0,0
7848,14,1,8,8.0,5,0,0
33089,14,1,8,0.0,5,0,0
30748,14,1,28,10.0,7,0,0
8595,14,1,14,11.0,21,0,0
32078,14,1,12,0.0,8,0,0
29208,14,1,19,8.5,14,0,0
19217,14,1,7,8.5,6,0,0
31402,14,1,13,10.0,5,0,0
24897,14,1,67,10.5,0,0,0
39086,14,1,20,15.5,9,0,0
32906,14,1,21,10.5,3,1,0
19745,14,1,49,13.0,0,0,0
33539,14,1,10,8.0,4,0,0
13632,14,1,21,11.0,7,0,0
40610,14,1,2,11.0,6,0,0
14053,14,1,14,10.0,4,0,0
14955,14,1,7,13.5,6,0,0
15294,14,1,16,15.5,19,0,0
27302,14,1,14,10.5,5,0,0
34397,14,1,12,8.0,13,0,0
22171,14,1,27,8.0,13,0,0
13587,14,1,7,12.5,9,0,0
20298,14,1,7,13.0,3,0,0
476,14,1,21,8.0,6,0,0
36152,14,1,63,8.0,0,0,0
18540,14,1,49,12.0,3,1,0
17985,14,1,7,8.0,13,0,0
35452,14,1,5,10.0,8,0,0
36903,14,1,14,10.0,33,0,0
38349,14,1,13,13.0,7,0,0
39922,14,1,5,8.5,0,0,0
20583,14,1,40,14.0,0,0,0
1882,14,1,14,0.0,5,1,0
33320,14,1,63,11.0,9,1,0
39079,14,1,7,19.0,14,0,0
5025,14,1,7,13.5,10,0,0
3181,14,1,41,13.0,10,1,0
14396,14,1,23,8.0,4,0,0
15393,14,1,20,22.5,32,1,0
15861,14,1,75,10.5,0,1,0
40220,14,1,13,10.5,4,0,0
11903,14,1,14,0.0,11,0,0
13348,14,1,56,8.0,0,1,0
39367,14,1,7,13.0,5,0,0
8276,14,1,8,8.0,0,1,0
37399,14,1,35,11.0,6,1,0
21817,14,1,7,8.0,12,0,0
32887,14,1,20,0.0,8,0,0
1274,14,1,35,8.0,6,0,0
25428,14,1,8,13.5,13,0,0
34497,14,1,12,8.0,4,0,0
6058,14,1,34,15.0,5,1,0
37801,14,1,20,8.0,2,0,0
30518,14,1,18,14.0,6,0,0
22215,14,1,13,12.5,6,0,0
2027,14,1,13,8.0,6,0,0
34775,14,1,14,8.0,7,0,0
6777,14,1,48,13.5,0,0,0
26258,14,1,7,8.0,8,0,0
17831,14,1,12,8.5,11,0,0
32870,14,1,3,8.0,5,0,0
7383,14,1,7,15.0,10,0,0
39102,14,1,6,11.5,5,0,0
16920,14,1,4,14.0,10,0,0
38019,14,1,13,12.5,9,0,0
26760,14,1,28,8.5,4,0,0
36350,14,1,35,8.0,3,0,0
4355,14,1,49,10.0,0,0,0
16193,14,1,21,8.0,12,0,0
4798,14,1,7,17.5,9,0,0
29744,14,1,32,8.0,8,1,0
24277,14,1,83,11.0,0,0,0
37032,14,1,18,0.0,8,0,0
35922,14,1,21,8.0,2,0,0
5602,14,1,42,11.5,0,0,0
9842,14,1,56,8.5,0,0,0
33772,14,1,2,0.0,3,1,0
28949,14,1,19,0.0,4,0,0
1747,14,1,7,12.5,7,0,0
23653,14,1,13,8.0,5,0,0
20617,14,1,13,8.0,8,0,0
40740,14,1,8,8.0,0,1,0
24159,14,1,14,11.0,10,0,0
34146,14,1,27,10.0,4,1,0
31898,14,1,74,11.5,0,0,0
860,14,1,11,8.0,5,0,0
11254,14,1,7,11.5,5,0,0
14142,14,1,49,17.0,4,1,0
39794,14,1,28,11.0,4,0,0
16361,14,1,33,8.5,3,0,0
15843,14,1,35,13.5,5,1,0
16085,14,1,7,11.0,5,0,0
25499,14,1,21,0.0,9,0,0
10336,14,1,42,9.5,0,0,0
40136,14,1,70,10.0,8,1,0
22806,14,1,6,0.0,5,0,0
39178,14,1,21,13.5,6,0,0
10739,14,1,13,8.0,7,0,0
25813,14,1,20,0.0,5,0,0
20082,14,1,49,14.5,5,1,0
29592,14,1,20,8.5,10,0,0
30763,14,1,4,8.5,0,0,0
31338,14,1,7,8.0,10,0,0
9315,14,1,63,10.5,0,0,0
30665,14,1,13,10.0,3,0,0
39183,14,1,7,14.0,12,0,0
36721,14,1,37,8.5,0,0,0
25815,14,1,7,8.0,0,0,0
28246,14,1,7,0.0,2,0,0
38217,14,1,20,11.0,5,0,0
38393,14,1,3,0.0,30,1,0
27303,14,1,48,11.5,6,1,0
29279,14,1,17,0.0,7,0,0
26588,14,1,1,12.5,5,0,0
15433,14,1,61,8.5,2,1,0
19853,14,1,21,0.0,16,0,0
30634,14,1,7,10.5,8,0,0
39721,14,1,7,12.0,7,0,0
33950,14,1,3,0.0,8,1,0
19832,14,1,35,10.5,0,0,0
27527,14,1,63,10.0,3,1,0
27698,14,1,3,8.0,6,0,0
6821,14,1,18,8.0,5,0,0
23847,14,1,21,0.0,4,1,0
18620,14,1,28,12.0,11,0,0
10058,14,1,6,0.0,7,0,0
40617,14,1,14,0.0,5,0,0
29770,14,1,7,12.0,7,0,0
19775,14,1,26,0.0,22,1,0
1727,14,1,42,10.0,0,0,0
6003,14,1,7,12.0,8,0,0
3427,14,1,7,12.5,3,0,0
33216,14,1,27,10.5,2,1,0
21665,14,1,20,11.0,6,0,0
37187,14,1,10,8.5,4,0,0
31520,14,1,5,8.0,7,0,0
10041,14,1,21,8.0,10,1,0
4106,14,1,7,0.0,15,0,0
5163,14,1,38,12.5,0,0,0
29631,14,1,8,8.0,9,0,0
37246,14,1,3,10.5,5,0,0
8903,14,1,5,10.0,8,0,0
24266,14,1,12,12.5,5,0,0
468,14,1,42,8.5,0,0,0
19298,14,1,6,8.0,0,0,0
18251,14,1,62,11.0,0,1,0
1383,14,1,20,11.5,12,0,0
33319,14,1,6,9.5,5,0,0
21562,14,1,14,8.0,9,0,0
38837,14,1,19,0.0,3,0,0
3582,14,1,70,10.5,0,0,0
24905,14,1,4,0.0,6,1,0
34346,14,1,51,10.5,0,1,0
14410,14,1,7,8.0,10,1,0
570,14,1,2,0.0,7,0,0
6723,14,1,17,0.0,10,0,0
24855,14,1,7,10.5,11,0,0
27009,14,1,49,8.0,0,0,0
4722,14,1,21,8.0,3,0,0
20302,14,1,35,8.0,4,0,0
5123,14,1,7,8.5,7,0,0
9269,14,1,14,0.0,4,0,0
21296,14,1,20,8.0,6,0,0
40493,14,1,19,8.0,4,1,0
34907,14,1,70,11.0,0,1,0
30026,14,1,12,9.0,3,0,0
25526,14,1,56,8.5,0,0,0
31393,14,1,55,8.5,0,0,0
23745,14,1,21,0.0,14,0,0
38724,14,1,7,8.0,7,0,0
13527,14,1,3,0.0,7,0,0
34446,14,1,21,8.0,38,0,0
6749,14,1,11,8.0,16,0,0
33821,14,1,7,24.0,17,0,0
28602,14,1,21,8.0,8,0,0
39502,14,1,7,11.0,7,0,0
391,14,1,42,13.5,6,1,0
37047,14,1,10,8.0,8,0,0
155,14,1,77,11.0,3,1,0
29039,14,1,7,12.5,5,0,0
21150,14,1,13,13.0,3,0,0
24872,14,1,13,8.5,3,0,0
766,14,1,5,8.0,5,0,0
33259,14,1,28,8.5,8,0,0
34128,14,1,10,0.0,8,0,0
23641,14,1,7,8.0,20,0,0
1097,14,1,7,8.0,10,0,0
10563,14,1,6,10.0,4,0,0
38476,14,1,91,13.5,0,0,0
11057,14,1,9,11.5,6,0,0
31614,14,1,21,8.5,9,0,0
35378,14,1,21,8.5,5,0,0
15626,14,1,14,8.5,13,0,0
19158,14,1,42,8.5,0,0,0
24190,14,1,20,10.0,4,0,0
25740,14,1,16,0.0,3,0,0
23953,14,1,20,13.5,13,0,0
16700,14,1,14,0.0,9,0,0
7939,14,1,21,9.5,4,0,0
4605,14,1,13,13.5,4,0,0
40175,14,1,9,8.0,8,0,0
20806,14,1,14,12.5,6,0,0
24936,14,1,63,8.0,11,1,0
10515,14,1,7,11.0,4,0,0
29713,14,1,15,11.0,5,0,0
1529,14,1,6,8.0,10,1,0
1129,14,1,90,10.0,0,0,0
10612,14,1,17,11.0,2,0,0
33233,14,1,5,8.0,6,0,0
38025,14,1,70,11.5,0,1,0
38581,14,1,42,8.0,3,1,0
32852,14,1,15,10.5,6,0,0
13337,14,1,2,0.0,6,0,0
23622,14,1,48,8.0,9,1,0
20327,14,1,38,8.0,3,0,0
21763,14,1,85,10.5,3,1,0
22965,14,1,31,8.0,10,1,0
15627,14,1,3,11.5,6,0,0
20098,14,1,21,0.0,14,1,0
8850,14,1,9,0.0,6,0,0
36808,14,1,27,11.5,8,0,0
8816,14,1,5,8.0,4,0,0
8621,14,1,7,12.5,5,0,0
7697,14,1,62,12.5,10,1,0
2678,14,1,91,11.5,5,1,0
29227,14,1,8,8.0,0,0,0
35203,14,1,7,8.0,0,1,0
28119,14,1,47,8.0,3,1,0
20261,14,1,14,10.5,6,0,0
28784,14,1,2,0.0,18,1,0
26467,14,1,7,8.5,3,0,0
905,14,1,13,12.0,12,0,0
30550,14,1,21,0.0,6,0,0
1402,14,1,13,0.0,3,0,0
11479,14,1,7,12.0,4,0,0
35424,14,1,7,10.5,6,0,0
26476,14,1,3,0.0,3,1,0
16775,14,1,6,0.0,3,0,0
32712,14,1,13,8.0,4,0,0
35037,14,1,16,12.5,7,0,0
18552,14,1,4,0.0,6,1,0
36907,14,1,45,8.5,0,0,0
34539,14,1,3,8.5,3,0,0
15522,14,1,7,8.5,4,0,0
39830,14,1,19,14.0,27,0,0
38541,14,1,42,10.5,3,1,0
28846,14,1,27,8.0,9,0,0
27174,14,1,46,8.0,0,0,0
4359,14,1,94,17.0,0,0,0
31788,14,1,4,0.0,3,1,0
33488,14,1,21,11.0,4,1,0
38197,14,1,13,15.5,7,0,0
9515,14,1,14,12.0,10,0,0
36712,14,1,7,12.5,6,0,0
17990,14,1,13,11.0,9,0,0
19477,14,1,49,11.0,3,1,0
40268,14,1,6,0.0,15,0,0
25208,14,1,6,12.0,8,0,0
21559,14,1,7,15.5,7,0,0
35897,14,1,1,8.0,5,0,0
