,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
34297,15,5,20,0.0,5,0,0
21321,15,5,20,0.0,6,0,0
35815,15,5,49,0.0,7,0,0
14634,15,5,14,8.0,5,0,0
37474,15,5,6,0.0,24,0,0
7999,15,5,23,0.0,8,0,0
21413,15,5,13,0.0,11,0,0
24295,15,5,6,0.0,11,0,0
8499,15,5,20,0.0,9,0,0
10380,15,5,6,0.0,6,0,0
13029,15,5,31,8.0,16,0,0
19600,15,5,2,0.0,14,0,0
2611,15,5,23,8.0,11,0,0
32879,15,5,20,0.0,5,0,0
25917,15,5,21,8.0,4,0,0
35337,15,5,30,0.0,6,1,0
25895,15,5,21,0.0,5,0,0
6299,15,5,21,0.0,18,0,0
19565,15,5,3,0.0,9,0,0
1326,15,5,6,8.0,10,0,0
855,15,5,7,0.0,10,0,0
31441,15,5,34,8.0,6,1,0
6978,15,5,6,0.0,12,0,0
451,15,5,34,0.0,6,0,0
28920,15,5,7,0.0,4,0,0
13973,15,5,5,0.0,5,0,0
31710,15,5,18,0.0,8,0,0
24718,15,5,7,0.0,6,0,0
39591,15,5,31,0.0,3,1,0
17012,15,5,34,0.0,4,0,0
31619,15,5,7,0.0,11,0,0
14902,15,5,7,0.0,9,0,0
6276,15,5,6,0.0,13,0,0
22954,15,5,6,0.0,3,0,0
36648,15,5,12,8.0,3,0,0
6734,15,5,7,0.0,4,0,0
33081,15,5,28,8.0,6,0,0
27865,15,5,49,8.0,0,0,0
5821,15,5,51,0.0,27,0,0
450,15,5,49,0.0,2,0,0
38721,15,5,22,8.0,14,0,0
5136,15,5,5,8.0,6,0,0
22160,15,5,6,0.0,5,0,0
18705,15,5,6,0.0,31,0,0
30487,15,5,13,0.0,5,0,0
10076,15,5,11,0.0,8,0,0
40573,15,5,5,8.0,6,0,0
23700,15,5,34,0.0,6,0,0
19599,15,5,48,0.0,6,1,0
6896,15,5,31,0.0,0,0,0
6215,15,5,13,0.0,15,0,0
37444,15,5,13,0.0,6,0,0
37102,15,5,13,8.0,5,0,0
10779,15,5,20,0.0,4,0,0
19932,15,5,42,0.0,6,0,0
16607,15,5,6,0.0,5,0,0
33542,15,5,27,8.0,6,0,0
31917,15,5,42,8.0,0,0,0
39211,15,5,34,8.0,0,0,0
4909,15,5,49,0.0,9,1,0
4677,15,5,42,0.0,3,0,0
13507,15,5,30,8.0,13,0,0
8807,15,5,11,0.0,5,0,0
37086,15,5,31,0.0,1,1,0
18678,15,5,34,8.0,0,0,0
17461,15,5,20,0.0,8,0,0
2752,15,5,51,0.0,4,0,0
13862,15,5,48,0.0,15,0,0
37568,15,5,35,0.0,4,1,0
28634,15,5,35,0.0,5,0,0
8097,15,5,6,8.0,5,0,0
33261,15,5,21,0.0,6,0,0
34821,15,5,6,0.0,9,0,0
19038,15,5,12,0.0,3,0,0
7375,15,5,7,0.0,4,0,0
6124,15,5,25,0.0,6,1,0
25974,15,5,32,0.0,5,0,0
13057,15,5,29,0.0,0,0,0
30189,15,5,19,8.0,5,0,0
17255,15,5,6,8.0,15,0,0
7048,15,5,13,8.0,5,0,0
13581,15,5,20,0.0,7,0,0
5967,15,5,4,0.0,32,0,0
388,15,5,20,0.0,4,0,0
25634,15,5,48,8.0,7,1,0
7072,15,5,30,0.0,8,1,0
21488,15,5,7,0.0,3,0,0
38432,15,5,12,0.0,5,0,0
21952,15,5,8,0.0,7,0,0
25364,15,5,48,0.0,9,1,0
3073,15,5,30,0.0,0,0,0
22878,15,5,3,8.0,12,0,0
30690,15,5,31,0.0,0,0,0
17219,15,5,27,0.0,6,1,0
31107,15,5,48,0.0,6,1,0
26490,15,5,35,0.0,11,1,0
7977,15,5,35,0.0,3,0,0
540,15,5,14,0.0,5,0,0
24637,15,5,5,8.0,7,0,0
904,15,5,21,0.0,7,1,0
17157,15,5,7,0.0,3,0,0
6590,15,5,16,0.0,4,0,0
14342,15,5,6,0.0,11,0,0
25259,15,5,6,0.0,3,0,0
22323,15,5,19,0.0,6,0,0
20071,15,5,4,0.0,4,0,0
19778,15,5,6,0.0,8,0,0
25198,15,5,20,0.0,9,0,0
26377,15,5,42,0.0,5,0,0
36725,15,5,21,8.0,5,0,0
25375,15,5,21,0.0,10,1,0
20467,15,5,5,8.0,4,0,0
12855,15,5,6,8.0,9,0,0
32109,15,5,13,8.0,8,0,0
23958,15,5,4,0.0,4,0,0
604,15,5,15,0.0,17,0,0
34399,15,5,21,0.0,18,0,0
36754,15,5,13,0.0,4,0,0
33146,15,5,22,0.0,6,1,0
32951,15,5,5,8.0,7,0,0
2812,15,5,6,0.0,10,0,0
35794,15,5,14,0.0,10,0,0
7573,15,5,21,0.0,10,1,0
25080,15,5,7,0.0,3,0,0
25885,15,5,20,0.0,2,0,0
6564,15,5,32,0.0,8,0,0
5254,15,5,49,0.0,8,1,0
10853,15,5,6,8.0,9,0,0
14993,15,5,27,0.0,3,0,0
8673,15,5,48,0.0,5,1,0
34487,15,5,29,0.0,4,1,0
27554,15,5,1,8.0,0,0,0
19538,15,5,21,0.0,3,0,0
11271,15,5,21,0.0,4,1,0
31968,15,5,16,8.0,15,0,0
37025,15,5,21,0.0,24,0,0
29711,15,5,35,0.0,3,1,0
18585,15,5,13,8.0,4,0,0
13248,15,5,30,0.0,0,0,0
26612,15,5,19,8.0,14,0,0
22070,15,5,19,0.0,7,0,0
10726,15,5,30,0.0,13,1,0
27255,15,5,48,8.0,6,1,0
22032,15,5,14,0.0,10,0,0
23544,15,5,6,8.0,3,0,0
16528,15,5,34,0.0,11,0,0
8063,15,5,30,0.0,6,1,0
24408,15,5,31,0.0,3,1,0
27736,15,5,7,0.0,8,0,0
14598,15,5,53,0.0,12,0,0
3959,15,5,13,8.0,3,0,0
30576,15,5,41,0.0,4,0,0
18300,15,5,7,0.0,5,0,0
9133,15,5,6,0.0,7,0,0
28158,15,5,8,0.0,11,0,0
31192,15,5,7,0.0,8,0,0
1135,15,5,7,0.0,9,0,0
12868,15,5,48,8.0,0,0,0
2921,15,5,29,0.0,5,1,0
27418,15,5,11,0.0,3,0,0
574,15,5,21,0.0,5,0,0
40157,15,5,53,0.0,10,0,0
14477,15,5,39,0.0,3,0,0
20217,15,5,20,0.0,3,0,0
6728,15,5,34,0.0,12,0,0
28503,15,5,40,0.0,4,0,0
35055,15,5,9,0.0,6,0,0
34064,15,5,42,0.0,4,0,0
25922,15,5,4,0.0,8,0,0
14378,15,5,30,0.0,4,1,0
29517,15,5,21,0.0,4,0,0
9751,15,5,20,0.0,4,0,0
11161,15,5,7,0.0,7,0,0
24386,15,2,35,11.5,4,0,1
30985,15,2,14,11.5,6,0,1
16036,15,2,28,8.0,6,0,1
9030,15,2,11,0.0,8,0,1
38732,15,2,23,0.0,5,0,1
3334,15,2,6,0.0,6,0,1
37799,15,2,14,0.0,0,0,1
137,15,2,11,0.0,0,0,1
15367,15,2,7,10.5,6,0,1
36962,15,2,19,8.5,3,0,1
39026,15,2,4,8.0,5,0,1
21586,15,2,62,8.0,0,0,1
20524,15,2,7,12.0,13,0,1
3716,15,2,28,15.5,7,0,1
33698,15,2,14,10.0,4,0,1
31415,15,2,21,11.0,7,0,1
35458,15,2,7,11.5,7,0,1
27918,15,2,21,8.0,9,0,1
12919,15,2,8,0.0,0,0,1
33806,15,2,14,8.0,9,1,1
36163,15,2,10,0.0,4,1,1
28667,15,2,8,0.0,5,1,1
16924,15,2,28,8.0,4,0,1
34833,15,2,12,0.0,0,0,1
20891,15,2,21,10.5,6,1,1
28390,15,2,20,0.0,4,0,1
5624,15,2,31,12.5,6,0,1
16059,15,2,11,0.0,0,0,1
31442,15,2,7,0.0,7,0,1
23947,15,2,64,11.5,4,1,1
38909,15,2,12,0.0,9,0,1
23013,15,2,44,8.0,4,0,1
5323,15,2,14,12.5,12,0,1
10752,15,2,26,8.0,10,0,1
29401,15,2,20,8.0,4,0,1
1415,15,2,6,0.0,8,0,1
21386,15,2,63,12.5,7,1,1
29488,15,2,76,14.5,0,0,1
14190,15,2,9,0.0,8,0,1
19307,15,2,7,14.0,10,0,1
37701,15,2,7,8.0,9,0,1
16589,15,2,51,8.0,3,1,1
6129,15,2,24,8.0,5,1,1
18528,15,2,14,23.5,19,0,1
38516,15,2,7,0.0,5,0,1
17580,15,2,21,0.0,5,1,1
14586,15,2,10,0.0,0,0,1
13991,15,2,7,8.0,6,0,1
17068,15,2,34,0.0,12,0,1
15269,15,2,71,8.0,4,1,1
16996,15,2,8,0.0,0,0,1
38244,15,2,35,0.0,8,0,1
75,15,2,11,8.0,10,0,1
24642,15,2,20,0.0,7,0,1
29775,15,2,37,8.0,6,1,1
18823,15,2,48,11.0,0,0,1
26035,15,2,35,12.5,4,0,1
10983,15,2,7,10.5,8,0,1
15071,15,2,10,0.0,3,0,1
31294,15,2,11,8.5,3,1,1
19583,15,2,7,13.0,4,0,1
33760,15,2,14,0.0,0,0,1
27411,15,2,37,8.0,3,0,1
3238,15,2,35,8.5,7,0,1
36031,15,2,7,10.5,5,0,1
2711,15,2,48,10.0,5,1,1
39839,15,2,9,8.0,7,0,1
40392,15,2,12,12.5,0,1,1
37037,15,2,23,8.0,3,0,1
25274,15,2,7,13.5,9,0,1
34503,15,2,7,0.0,4,0,1
16257,15,2,43,8.0,5,1,1
5,15,2,5,0.0,13,0,1
10720,15,2,18,13.0,4,0,1
26264,15,2,21,11.0,4,0,1
31088,15,2,26,8.0,4,1,1
17045,15,2,7,12.5,7,0,1
13649,15,2,7,11.5,5,0,1
33447,15,2,30,8.0,6,0,1
12610,15,2,25,8.0,5,0,1
1250,15,2,49,8.0,4,1,1
16399,15,2,14,8.5,2,0,1
32167,15,2,7,12.0,11,0,1
18511,15,2,10,0.0,0,0,1
23134,15,2,14,8.5,13,0,1
21887,15,2,7,0.0,12,0,1
21609,15,2,10,0.0,6,1,1
26614,15,2,26,10.5,5,0,1
3070,15,2,9,13.0,5,0,1
19643,15,2,77,11.0,0,1,1
4557,15,2,27,0.0,6,0,1
40005,15,2,10,0.0,0,0,1
12945,15,2,21,10.5,5,0,1
29882,15,2,11,0.0,0,0,1
22503,15,2,63,11.5,10,1,1
30281,15,2,7,17.0,8,0,1
15594,15,2,7,0.0,4,0,1
3082,15,2,12,8.0,7,1,1
2120,15,2,19,8.0,9,0,1
33341,15,2,7,0.0,12,0,1
12578,15,2,32,8.0,4,0,1
13428,15,2,35,0.0,3,0,1
29859,15,2,21,0.0,38,0,1
31677,15,2,9,0.0,0,0,1
20756,15,2,44,8.0,5,0,1
33933,15,2,46,8.0,0,0,1
8377,15,2,7,11.0,7,0,1
12986,15,2,26,10.0,10,0,1
14990,15,2,32,8.0,6,0,1
4296,15,2,14,8.0,12,0,1
30510,15,2,14,0.0,7,0,1
28894,15,2,21,0.0,10,0,1
3075,15,2,35,10.0,4,1,1
14300,15,2,9,8.0,5,0,1
10521,15,2,15,8.0,13,0,1
25455,15,2,7,15.0,6,0,1
19359,15,2,42,8.0,14,1,1
28352,15,2,35,8.0,5,0,1
35857,15,2,13,0.0,0,0,1
16305,15,2,52,8.0,0,0,1
35891,15,2,13,0.0,5,0,1
16939,15,2,3,8.0,3,0,1
13599,15,2,8,0.0,12,1,1
1970,15,2,7,0.0,8,0,1
412,15,2,21,0.0,4,1,1
14176,15,2,6,0.0,4,0,1
31036,15,2,9,8.0,8,0,1
11403,15,2,9,0.0,2,1,1
22873,15,2,21,8.0,7,0,1
33702,15,2,51,8.0,0,0,1
33800,15,2,33,8.0,6,0,1
39670,15,2,43,8.0,4,0,1
16766,15,2,7,12.0,9,0,1
27870,15,2,65,8.0,4,1,1
32045,15,2,91,11.0,6,1,1
4164,15,2,7,0.0,8,0,1
9428,15,2,57,8.0,9,1,1
18654,15,2,6,10.5,6,0,1
9687,15,2,18,8.0,4,0,1
40608,15,2,9,0.0,0,0,1
39619,15,2,37,8.0,10,0,1
32925,15,2,34,8.0,6,1,1
2545,15,2,39,0.0,9,1,1
22027,15,2,8,0.0,3,0,1
12561,15,2,47,10.5,0,0,0
10469,15,2,4,8.0,12,0,0
35477,15,2,14,10.5,4,0,0
25179,15,2,11,0.0,0,0,0
30324,15,2,7,13.5,6,0,0
29468,15,2,2,8.0,6,0,0
39020,15,2,14,12.0,5,0,0
40742,15,2,60,8.0,0,0,0
2848,15,2,5,11.0,7,0,0
8821,15,2,5,8.0,6,0,0
14839,15,2,22,8.0,11,0,0
23360,15,2,20,8.5,3,0,0
23597,15,2,7,8.0,10,0,0
33740,15,2,9,8.0,9,0,0
16605,15,2,7,0.0,10,0,0
39917,15,2,70,10.5,5,1,0
13216,15,2,29,8.0,15,0,0
10505,15,2,54,8.0,10,1,0
13921,15,2,16,0.0,7,0,0
35744,15,2,1,0.0,5,0,0
8988,15,2,2,8.0,4,0,0
15530,15,2,12,0.0,0,0,0
26273,15,2,14,0.0,8,1,0
4581,15,2,7,8.5,7,0,0
12726,15,2,20,0.0,10,0,0
38579,15,2,7,0.0,19,0,0
21890,15,2,17,0.0,4,0,0
74,15,2,14,11.5,5,0,0
13312,15,2,24,8.0,6,0,0
34178,15,2,5,11.0,5,0,0
21257,15,2,14,0.0,0,0,0
19790,15,2,11,0.0,8,1,0
23741,15,2,14,8.0,2,0,0
37729,15,2,34,0.0,16,0,0
26458,15,2,7,10.0,4,0,0
38563,15,2,6,0.0,4,0,0
13130,15,2,10,0.0,0,0,0
22754,15,2,4,0.0,8,0,0
25362,15,2,4,8.0,11,0,0
28378,15,2,9,8.0,11,0,0
27488,15,2,6,0.0,5,0,0
38450,15,2,5,0.0,12,0,0
20474,15,2,22,10.0,3,0,0
4075,15,2,6,0.0,7,0,0
2945,15,2,22,8.5,10,0,0
32393,15,2,10,8.0,5,0,0
12613,15,2,38,8.0,10,0,0
30866,15,2,10,0.0,0,0,0
40078,15,2,7,0.0,3,0,0
33017,15,2,5,11.5,4,0,0
30278,15,2,5,0.0,5,0,0
14827,15,2,3,8.0,8,0,0
11719,15,2,21,0.0,7,0,0
10960,15,2,16,8.0,0,0,0
39288,15,2,24,8.0,3,0,0
6093,15,2,7,11.0,3,0,0
9217,15,2,7,22.0,16,0,0
20108,15,2,5,0.0,8,0,0
9896,15,2,7,13.0,5,0,0
13152,15,2,49,11.5,0,0,0
13330,15,2,1,0.0,12,0,0
32210,15,2,7,12.5,15,0,0
7253,15,2,12,10.0,0,1,0
8984,15,2,1,8.0,5,0,0
22903,15,2,13,8.5,4,0,0
34048,15,2,7,12.0,5,0,0
26087,15,2,43,8.0,13,0,0
29223,15,2,11,8.0,3,0,0
23303,15,2,1,11.5,6,0,0
39838,15,2,1,11.5,9,0,0
23410,15,2,20,0.0,3,1,0
21671,15,2,8,8.0,15,0,0
4791,15,2,14,8.5,2,0,0
13656,15,2,7,0.0,2,0,0
7155,15,2,23,8.0,12,0,0
10968,15,2,6,8.0,14,0,0
29885,15,2,5,0.0,5,0,0
29152,15,2,36,8.0,7,0,0
36394,15,2,4,0.0,6,0,0
4444,15,2,13,0.0,5,0,0
24213,15,2,6,0.0,12,0,0
40017,15,2,25,8.0,4,0,0
32910,15,2,35,0.0,5,1,0
37651,15,2,8,8.0,5,0,0
21168,15,2,18,8.0,4,0,0
1840,15,2,9,8.0,3,0,0
30548,15,2,3,8.0,15,0,0
22710,15,2,6,10.0,8,0,0
1778,15,2,20,0.0,3,0,0
6374,15,2,7,13.5,3,0,0
16916,15,2,14,0.0,3,1,0
26784,15,2,1,0.0,5,0,0
10918,15,2,21,0.0,9,0,0
2275,15,2,8,0.0,2,1,0
14682,15,2,9,0.0,3,1,0
28542,15,2,7,8.5,3,0,0
4250,15,2,2,8.0,3,0,0
37100,15,2,23,0.0,3,0,0
10847,15,2,20,0.0,7,0,0
33554,15,2,17,8.0,12,1,0
38055,15,2,14,10.5,5,0,0
18996,15,2,7,0.0,16,0,0
206,15,2,10,8.0,4,0,0
18798,15,2,27,8.0,6,0,0
23058,15,2,4,0.0,3,0,0
17883,15,2,4,8.0,9,0,0
7112,15,2,35,0.0,4,0,0
4455,15,2,21,8.0,6,0,0
6136,15,2,8,8.0,6,0,0
28151,15,2,21,8.0,5,1,0
13193,15,2,7,15.0,7,0,0
2742,15,2,7,8.0,5,0,0
4893,15,2,13,10.5,3,0,0
25167,15,2,13,0.0,3,0,0
23942,15,2,7,8.0,7,0,0
21072,15,2,18,8.0,6,0,0
40088,15,2,7,8.0,15,0,0
23408,15,2,7,12.5,9,0,0
36477,15,2,10,0.0,9,0,0
4178,15,2,35,0.0,3,1,0
32723,15,2,60,8.0,0,0,0
8380,15,2,7,9.5,6,0,0
15589,15,2,21,10.5,4,0,0
27160,15,2,7,11.0,5,0,0
21481,15,2,19,8.0,9,0,0
2176,15,2,7,8.5,6,0,0
23566,15,2,7,11.5,11,0,0
7996,15,2,14,8.0,18,0,0
16146,15,2,1,0.0,8,0,0
11789,15,2,22,8.0,5,0,0
13741,15,2,7,10.0,8,0,0
34807,15,2,22,8.0,4,0,0
34662,15,2,21,0.0,8,0,0
9873,15,2,7,8.0,6,0,0
39480,15,2,91,12.5,0,1,0
30302,15,2,5,0.0,16,0,0
25348,15,2,19,8.0,3,0,0
29518,15,2,8,8.0,18,0,0
2097,15,2,42,10.0,0,0,0
39954,15,2,20,0.0,6,0,0
29209,15,2,54,8.0,3,1,0
26062,15,2,7,13.0,10,0,0
19199,15,2,2,0.0,3,0,0
39179,15,2,4,11.5,10,0,0
39592,15,2,29,8.0,7,0,0
20962,15,2,48,8.5,0,0,0
15851,15,2,7,0.0,12,0,0
14608,15,2,14,8.0,0,0,0
9019,15,2,84,12.0,0,0,0
8802,15,2,5,0.0,10,0,0
32598,15,2,2,14.5,8,0,0
17546,15,2,14,8.5,5,0,0
14675,15,2,4,8.0,5,0,0
16174,15,2,26,8.0,5,0,0
17484,15,2,61,8.0,0,0,0
10750,15,2,23,8.0,18,0,0
2582,15,2,15,0.0,6,0,0
5520,15,2,24,8.0,3,0,0
24420,15,2,19,8.0,5,0,0
19784,15,2,24,8.0,4,0,0
33159,15,2,34,8.5,7,0,0
25374,15,2,7,12.5,8,0,0
10572,15,2,7,13.0,8,0,0
32401,15,2,11,8.0,6,0,0
38870,15,2,6,0.0,15,0,0
9094,15,2,6,0.0,30,0,0
6576,15,2,6,0.0,3,0,0
19863,15,2,7,0.0,7,0,0
30766,15,2,10,0.0,4,0,0
6792,15,2,21,11.0,2,0,0
13221,15,2,13,8.0,2,0,0
1380,15,2,5,0.0,15,0,0
3796,15,2,10,0.0,3,0,0
1689,15,2,21,12.0,5,1,0
17702,15,2,27,8.5,9,0,0
30184,15,2,30,8.0,8,0,0
11334,15,2,7,13.5,10,0,0
4192,15,2,39,8.0,5,1,0
35853,15,2,35,12.5,4,1,0
307,15,2,63,14.5,13,1,0
3678,15,2,9,8.0,4,0,0
34777,15,2,6,0.0,9,0,0
31591,15,2,7,10.0,7,0,0
38722,15,2,11,0.0,9,1,0
10427,15,2,42,8.5,0,0,0
35786,15,2,13,0.0,4,0,0
35015,15,2,22,0.0,3,0,0
5483,15,2,14,10.5,6,0,0
32427,15,2,98,10.0,0,0,0
35559,15,2,11,8.0,3,0,0
34339,15,2,11,0.0,3,0,0
34949,15,2,7,11.0,3,0,0
17669,15,2,7,11.5,5,0,0
13213,15,2,7,0.0,6,0,0
24766,15,2,20,0.0,8,0,0
15874,15,2,6,0.0,7,0,0
38209,15,2,34,0.0,4,1,0
31980,15,2,91,14.5,7,1,0
25852,15,2,10,10.5,0,1,0
21732,15,2,10,8.0,4,1,0
37267,15,2,13,12.5,7,0,0
38356,15,2,7,11.5,12,0,0
1192,15,2,25,16.0,13,0,0
230,15,2,7,12.5,6,0,0
36190,15,2,7,8.0,7,0,0
8904,15,2,20,0.0,16,1,0
26061,15,2,23,8.0,5,0,0
12236,15,2,72,8.0,0,0,0
38206,15,2,49,10.0,7,1,0
27970,15,2,37,8.0,12,0,0
3930,15,2,23,8.0,33,0,0
29178,15,2,24,8.0,2,0,0
12341,15,2,12,0.0,5,0,0
9660,15,2,27,0.0,4,0,0
18477,15,2,15,8.0,6,0,0
25161,15,2,14,0.0,8,0,0
35113,15,2,7,12.0,6,0,0
17977,15,2,17,8.0,6,0,0
28452,15,2,14,8.0,0,0,0
13577,15,2,5,0.0,18,0,0
6174,15,2,7,16.0,9,0,0
3030,15,2,18,8.0,7,0,0
28016,15,2,7,13.5,6,0,0
5661,15,2,18,8.0,11,0,0
10436,15,2,35,8.0,10,0,0
36975,15,2,2,8.0,6,0,0
5401,15,2,26,11.0,13,0,0
32308,15,2,44,8.0,16,0,0
16353,15,2,7,22.0,17,0,0
25142,15,2,63,20.5,0,0,0
12506,15,2,23,8.0,6,0,0
30017,15,2,21,14.0,3,0,0
26477,15,2,9,0.0,0,0,0
37843,15,2,39,8.0,5,1,0
27233,15,2,67,8.0,0,0,0
14384,15,2,19,8.0,10,0,0
29987,15,2,29,8.0,6,1,0
31091,15,2,37,8.0,3,0,0
9822,15,2,6,8.0,6,0,0
4865,15,2,11,0.0,5,1,0
27901,15,2,10,0.0,3,1,0
35236,15,2,46,8.0,3,0,0
20998,15,2,5,8.0,5,0,0
17360,15,2,35,13.0,3,1,0
26540,15,2,14,8.5,4,0,0
12539,15,2,5,0.0,6,0,0
6103,15,2,21,11.5,21,0,0
38616,15,2,7,11.0,4,0,0
17106,15,2,11,11.0,10,0,0
7356,15,2,6,0.0,2,0,0
29823,15,2,7,0.0,4,0,0
2086,15,2,49,10.5,0,0,0
11030,15,2,32,8.0,5,0,0
21982,15,2,7,10.0,3,0,0
33118,15,2,7,12.0,7,0,0
30808,15,2,19,8.0,4,0,0
6329,15,2,49,13.0,0,0,0
842,15,2,2,8.0,22,0,0
24051,15,2,37,8.0,4,0,0
4775,15,2,35,10.5,5,1,0
20895,15,2,34,0.0,4,1,0
29595,15,2,14,11.0,6,0,0
38221,15,2,35,13.0,3,0,0
14021,15,2,4,0.0,4,0,0
8779,15,2,10,8.0,8,0,0
6149,15,2,5,0.0,2,0,0
19645,15,2,7,11.0,2,0,0
31847,15,2,8,8.0,11,0,0
38583,15,2,7,8.0,3,0,0
32519,15,2,20,12.0,10,0,0
3562,15,2,22,8.0,6,0,0
23635,15,2,79,12.0,0,0,0
7543,15,2,21,10.5,13,0,0
19578,15,2,7,23.5,6,0,0
34611,15,2,40,8.0,6,0,0
12392,15,2,11,0.0,4,1,0
17456,15,2,20,8.0,6,0,0
5554,15,2,34,0.0,3,0,0
15235,15,2,31,8.0,4,0,0
272,15,2,10,0.0,3,1,0
11701,15,2,16,8.0,0,1,0
10756,15,2,7,10.5,4,0,0
1038,15,2,7,0.0,7,0,0
26312,15,2,44,8.0,7,0,0
10487,15,2,11,0.0,0,0,0
4619,15,2,32,8.0,3,1,0
14962,15,2,7,11.0,6,0,0
9869,15,2,19,8.0,7,0,0
26889,15,2,6,10.5,7,0,0
37514,15,2,10,0.0,6,1,0
11422,15,2,13,0.0,6,0,0
31456,15,2,14,11.0,8,0,0
8095,15,2,65,8.0,7,1,0
38280,15,2,34,0.0,6,0,0
10342,15,2,14,10.0,4,0,0
9788,15,2,50,8.0,4,1,0
37342,15,2,21,0.0,3,0,0
29905,15,2,21,11.0,4,0,0
1442,15,2,69,8.0,6,1,0
35043,15,2,11,8.0,5,0,0
6952,15,2,3,0.0,6,0,0
14726,15,2,1,8.0,7,0,0
23733,15,2,6,0.0,18,0,0
6393,15,2,13,0.0,5,0,0
13783,15,2,20,8.0,10,0,0
39807,15,2,11,0.0,0,0,0
27089,15,2,7,8.5,3,0,0
12808,15,2,3,8.0,5,0,0
35354,15,2,25,8.0,6,0,0
23976,15,2,77,10.5,7,1,0
10356,15,2,6,0.0,6,0,0
18096,15,2,33,8.0,4,0,0
30820,15,2,13,0.0,7,0,0
8676,15,2,4,8.0,13,0,0
5439,15,2,14,13.5,9,0,0
15644,15,2,49,10.5,3,1,0
2263,15,2,32,0.0,7,1,0
21000,15,2,44,8.0,3,0,0
1583,15,2,30,8.0,3,0,0
19354,15,2,49,8.0,0,0,0
37598,15,2,47,8.0,0,0,0
11685,15,2,4,8.0,3,0,0
24636,15,2,7,0.0,10,0,0
1534,15,2,7,10.5,5,0,0
24944,15,2,20,0.0,5,0,0
204,15,2,6,0.0,10,0,0
21981,15,2,8,0.0,8,1,0
16200,15,2,28,14.0,15,0,0
12811,15,2,26,8.0,7,0,0
16506,15,2,69,8.0,0,0,0
13718,15,2,31,8.5,6,0,0
4653,15,2,18,8.0,7,0,0
13683,15,2,18,0.0,11,0,0
35138,15,2,63,8.5,0,0,0
21167,15,2,14,11.0,1,0,0
22746,15,2,9,8.0,6,0,0
17628,15,2,7,0.0,3,0,0
36886,15,2,7,8.0,9,0,0
38735,15,2,7,0.0,8,0,0
32665,15,2,6,0.0,17,0,0
21414,15,2,77,10.5,6,1,0
20921,15,2,65,8.0,4,1,0
21827,15,2,7,11.0,10,0,0
26113,15,2,7,11.5,4,0,0
20230,15,2,7,8.0,7,0,0
26230,15,2,13,0.0,5,0,0
35822,15,2,4,0.0,13,0,0
33285,15,2,7,15.0,2,0,0
12054,15,2,40,11.0,5,1,0
6363,15,2,2,14.0,7,0,0
35582,15,2,9,8.0,6,0,0
24279,15,2,5,8.0,2,0,0
2345,15,2,5,8.5,4,0,0
27080,15,2,7,8.0,4,0,0
22333,15,2,40,8.0,11,0,0
24040,15,2,35,0.0,5,0,0
24898,15,2,10,0.0,0,0,0
26283,15,2,71,8.0,0,0,0
21142,15,2,18,8.0,5,0,0
17172,15,2,56,14.5,14,1,0
28029,15,2,6,0.0,18,0,0
35524,15,2,6,10.0,10,0,0
23673,15,2,21,8.5,7,0,0
14361,15,2,20,0.0,4,0,0
11200,15,2,7,8.5,5,0,0
22201,15,2,49,22.5,0,0,0
22770,15,2,27,12.0,9,0,0
9908,15,2,10,8.0,4,0,0
12290,15,2,7,8.0,4,0,0
20944,15,2,8,0.0,4,0,0
32534,15,2,54,8.5,0,0,0
10133,15,2,37,8.0,4,0,0
161,15,2,4,8.0,4,0,0
7488,15,2,16,8.0,2,0,0
13447,15,2,32,8.0,7,1,0
21870,15,2,35,10.5,6,0,0
12910,15,2,43,8.0,4,0,0
3719,15,2,6,0.0,8,0,0
31040,15,2,77,10.0,0,1,0
16414,15,2,7,15.0,8,0,0
23328,15,2,37,8.0,9,1,0
31301,15,2,32,8.0,3,1,0
6510,15,2,47,8.0,7,1,0
18645,15,2,6,0.0,15,0,0
34613,15,2,1,8.0,7,0,0
36597,15,2,42,8.5,0,0,0
21641,15,2,35,8.0,3,0,0
26550,15,2,7,8.5,4,0,0
16270,15,2,18,0.0,6,0,0
36207,15,2,9,8.0,5,0,0
21638,15,2,37,8.0,4,0,0
10398,15,2,21,8.0,6,1,0
13571,15,2,10,12.5,0,1,0
24414,15,2,3,8.0,4,0,0
31743,15,2,49,11.5,0,0,0
12336,15,2,1,11.5,8,0,0
6304,15,2,20,0.0,6,0,0
37600,15,2,5,8.0,5,0,0
38365,15,2,30,8.0,5,0,0
36838,15,2,40,8.0,3,0,0
31145,15,2,12,0.0,16,0,0
8938,15,2,2,10.0,6,0,0
25585,15,2,28,8.5,6,0,0
14872,15,2,19,8.0,5,0,0
34034,15,2,14,0.0,4,0,0
30659,15,2,6,0.0,6,0,0
6739,15,2,29,0.0,4,0,0
12001,15,2,6,16.5,4,0,0
1671,15,2,63,8.0,7,1,0
11171,15,2,8,8.0,5,0,0
10090,15,2,14,12.0,5,0,0
6216,15,2,9,8.0,4,0,0
37349,15,2,7,11.0,13,0,0
20336,15,2,29,0.0,9,0,0
34364,15,2,23,8.0,5,0,0
19216,15,2,7,0.0,15,0,0
28762,15,2,17,8.0,11,0,0
