Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
19,4,20,8.0,2,0,0
14,1,3,0.0,3,1,0
17,2,7,0.0,5,0,0
19,4,7,8.0,9,0,0
17,1,14,0.0,17,0,0
17,2,19,8.0,13,0,0
8,2,33,8.0,3,0,0
15,2,20,0.0,8,0,0
10,2,35,0.0,9,1,1
5,1,7,9.5,3,0,0
10,1,5,8.0,0,0,0
5,3,26,8.0,8,0,1
21,1,35,8.0,8,0,0
8,2,5,0.0,9,0,0
17,4,7,8.0,16,0,0
8,2,3,8.0,9,0,1
14,1,49,11.0,3,1,0
14,2,8,0.0,9,0,1
19,4,14,8.0,9,0,0
8,4,28,8.0,6,1,0
15,2,21,14.0,24,0,0
17,1,21,20.5,4,0,0
14,5,6,8.0,8,0,1
21,4,21,0.0,6,1,0
17,3,21,0.0,4,0,1
8,1,34,12.0,5,0,0
14,3,17,0.0,13,1,0
15,3,42,0.0,4,0,0
21,1,7,11.0,8,0,0
17,1,8,8.0,9,0,0
10,4,15,0.0,7,0,0
10,4,6,0.0,6,0,0
21,2,14,11.0,2,0,0
19,3,18,0.0,5,1,0
10,4,21,0.0,1,0,0
21,3,21,0.0,13,0,0
17,1,21,11.5,6,0,0
21,5,49,0.0,5,1,1
8,1,19,29.5,16,0,1
10,1,32,10.0,4,1,0
17,3,23,8.0,0,1,1
15,5,5,8.0,9,0,0
10,3,21,0.0,7,1,1
15,1,7,8.0,8,0,0
14,2,34,0.0,10,0,0
17,1,7,12.5,11,0,1
17,1,7,0.0,19,0,1
17,2,11,0.0,1,1,0
8,4,49,0.0,8,1,1
8,1,14,11.0,6,0,0
5,1,5,0.0,5,0,0
17,4,56,8.0,5,0,0
15,1,63,14.5,0,1,0
21,2,7,19.0,12,0,1
19,5,13,0.0,4,0,0
5,5,21,0.0,9,0,0
10,2,5,18.5,28,0,1
10,3,17,0.0,9,1,0
10,1,6,8.5,0,1,0
19,2,7,0.0,3,0,0
14,1,28,10.5,6,1,0
8,2,14,13.0,14,0,0
8,1,16,8.0,5,0,0
15,2,10,8.0,3,0,0
17,2,11,8.0,6,0,0
14,1,21,0.0,1,0,1
10,2,6,0.0,6,0,0
8,2,5,8.0,5,0,0
5,1,19,13.0,8,0,1
21,1,21,11.5,31,0,0
14,4,23,0.0,5,0,0
10,1,21,0.0,8,0,0
14,3,12,0.0,5,0,0
17,1,7,8.0,5,0,1
14,2,10,0.0,4,1,0
17,1,21,8.0,6,0,0
17,1,20,20.5,9,0,0
15,5,21,0.0,3,0,0
21,2,13,8.0,13,1,0
15,1,40,11.0,0,0,0
19,2,7,14.0,15,0,0
17,1,3,0.0,0,0,0
5,1,6,0.0,5,0,0
17,3,40,8.0,5,0,0
5,3,42,0.0,3,1,1
14,2,42,8.5,0,0,0
21,2,61,8.0,0,0,0
15,1,21,0.0,21,0,0
14,3,15,0.0,5,1,1
17,1,8,8.0,5,1,0
8,1,36,13.0,0,0,0
15,5,49,0.0,6,1,0
14,1,20,17.0,9,0,0
15,3,21,0.0,4,0,0
8,3,13,0.0,6,0,0
10,4,27,0.0,0,0,1
17,1,42,11.5,0,0,1
8,2,35,8.0,3,0,0
19,4,7,0.0,10,0,0
14,3,3,8.0,6,0,0
15,3,14,8.0,2,0,0
21,1,19,14.5,3,0,0
19,4,14,0.0,4,1,0
8,3,23,8.0,3,0,0
15,5,3,0.0,9,0,0
8,2,7,0.0,2,0,0
21,4,30,8.0,9,1,0
8,2,41,8.0,7,0,0
19,3,8,8.0,12,0,0
14,2,21,0.0,3,0,0
8,5,14,8.0,6,0,1
14,3,23,8.0,6,0,0
14,5,1,8.0,0,1,0
14,4,54,8.0,4,0,0
5,1,28,8.0,11,1,0
21,5,6,0.0,10,0,0
15,4,21,0.0,5,0,0
15,2,7,23.5,6,0,0
15,3,10,0.0,10,0,0
5,1,32,13.5,5,1,0
14,4,84,8.0,4,1,1
14,2,25,8.0,4,1,0
15,2,7,13.0,4,0,1
14,1,7,12.5,4,0,0
8,4,12,0.0,3,0,0
14,3,21,0.0,9,0,0
14,3,44,8.0,3,0,1
17,3,12,8.0,5,0,0
17,4,14,0.0,6,0,1
19,3,15,0.0,8,0,1
5,4,14,8.0,3,0,0
14,5,5,0.0,7,0,0
15,3,35,0.0,10,1,0
15,2,66,8.0,6,1,0
8,4,21,8.0,5,1,0
21,2,64,8.0,0,0,0
17,4,26,0.0,0,0,1
17,1,14,0.0,3,0,0
15,5,48,0.0,6,1,0
15,5,2,0.0,14,0,0
14,4,7,0.0,6,0,0
21,4,42,0.0,5,0,1
8,2,28,8.5,7,1,0
19,3,38,8.0,13,1,1
14,4,7,0.0,12,0,1
15,1,26,11.0,4,1,1
14,2,7,11.5,5,0,1
5,4,28,0.0,6,1,0
17,1,77,14.0,0,0,0
8,5,20,0.0,9,0,0
21,2,9,8.0,3,0,0
5,2,8,8.0,6,0,0
5,1,21,11.5,8,0,1
10,4,7,0.0,15,0,0
8,1,26,0.0,10,0,1
8,1,56,8.0,0,0,1
8,1,8,8.0,0,1,0
19,1,35,8.0,2,0,0
10,2,7,0.0,5,0,1
15,1,7,15.0,8,0,0
14,1,27,16.0,13,0,0
14,4,18,0.0,12,1,0
14,2,43,8.0,9,0,0
19,4,29,8.0,9,1,1
5,4,42,0.0,4,0,0
8,5,6,0.0,11,0,0
14,4,80,8.0,8,1,0
14,1,7,0.0,7,0,1
8,2,7,11.0,14,0,0
10,2,25,8.0,6,0,0
5,3,42,0.0,8,0,1
15,4,35,8.0,7,0,0
8,2,16,0.0,18,0,0
8,1,12,10.0,5,0,0
15,2,28,8.5,6,0,0
14,2,13,8.5,3,0,0
8,4,34,8.0,3,1,0
5,2,6,0.0,6,0,0
21,3,20,8.0,5,0,1
14,1,20,8.0,7,0,0
14,4,4,0.0,21,0,0
10,4,21,0.0,15,0,0
15,2,77,11.0,0,1,1
14,2,14,0.0,8,0,0
15,2,7,11.0,2,0,0
15,1,7,11.5,7,0,0
15,1,5,0.0,4,0,0
14,2,7,8.0,7,0,0
8,1,7,8.0,5,0,1
10,4,2,8.0,4,0,1
14,4,45,0.0,11,1,0
14,2,7,0.0,14,0,0
8,3,15,0.0,0,0,0
14,2,7,18.0,11,0,1
5,5,8,0.0,9,0,1
14,2,13,8.0,4,0,0
17,1,8,10.5,5,0,0
14,2,35,0.0,6,1,1
8,4,10,8.0,18,0,1
17,2,19,0.0,7,0,0
14,3,18,0.0,9,1,0
14,4,7,0.0,15,0,0
10,2,7,11.5,5,0,0
14,3,14,0.0,3,0,0
17,4,28,8.0,4,1,1
15,2,63,8.0,0,0,0
15,3,18,0.0,6,1,0
19,3,22,8.0,5,1,0
14,5,36,0.0,4,1,1
8,3,19,0.0,6,1,0
14,4,1,0.0,8,0,0
17,2,14,13.5,5,0,0
5,1,21,8.0,16,0,1
8,2,12,8.0,5,1,1
8,1,7,8.0,12,0,1
21,3,9,8.0,28,0,0
15,1,21,8.0,9,0,1
8,3,28,0.0,8,0,0
19,2,13,0.0,0,0,0
17,2,5,8.0,3,0,0
14,4,63,8.0,2,1,0
10,1,7,10.5,6,0,0
14,1,14,11.0,7,0,0
8,1,49,8.0,3,1,1
10,1,35,8.5,6,0,0
15,2,5,8.0,7,0,0
8,1,24,0.0,42,0,1
19,2,21,10.0,7,0,0
14,3,13,0.0,7,0,0
10,4,7,0.0,12,0,1
14,1,41,8.0,0,0,0
8,1,20,8.0,11,0,0
5,1,2,11.0,7,0,0
17,2,28,0.0,5,0,1
8,2,5,8.0,5,0,1
5,1,7,0.0,8,0,0
19,1,63,11.0,4,1,0
14,1,7,11.0,4,0,0
8,1,19,0.0,6,0,0
10,3,15,8.0,11,0,1
15,2,14,0.0,0,0,0
8,1,14,8.5,5,0,0
5,5,30,0.0,0,0,0
5,4,28,0.0,4,0,1
15,1,42,8.0,5,1,0
8,4,40,0.0,4,0,0
17,4,30,8.0,6,1,0
17,2,33,8.0,6,0,0
8,3,17,0.0,5,0,1
15,2,50,8.0,0,0,0
14,2,6,0.0,18,0,0
8,2,20,0.0,6,0,0
19,3,14,8.0,10,0,0
15,1,4,9.5,0,1,0
14,2,5,8.0,9,0,0
8,5,13,8.0,3,0,0
8,4,25,0.0,4,1,1
10,1,5,8.0,4,1,0
15,3,15,0.0,6,0,0
19,3,21,0.0,6,0,0
17,4,30,8.0,0,0,0
8,5,21,0.0,4,0,0
5,3,14,0.0,6,0,0
5,1,13,16.0,15,0,0
19,5,31,0.0,4,1,0
17,5,42,8.0,4,1,1
10,1,8,8.0,4,0,1
21,4,35,8.0,8,0,1
17,3,18,0.0,13,1,1
8,4,25,0.0,5,1,0
5,3,21,0.0,4,1,1
10,1,21,15.0,8,1,0
5,4,10,0.0,7,0,0
14,1,21,12.0,7,0,0
15,1,5,0.0,5,1,0
8,1,15,8.0,10,0,0
17,4,14,8.0,7,1,1
5,1,14,11.5,6,0,0
5,5,8,0.0,5,1,0
14,1,4,11.0,6,0,0
17,3,41,0.0,54,0,0
15,3,14,0.0,8,0,0
17,3,72,8.0,5,1,0
5,5,1,8.0,4,1,0
14,1,49,13.0,0,0,0
19,3,21,8.0,7,0,0
21,2,34,0.0,18,0,0
15,1,21,8.5,5,0,0
8,1,13,11.5,4,0,1
14,1,27,12.0,5,0,0
21,3,12,0.0,3,0,0
5,4,20,0.0,8,0,0
14,4,21,0.0,9,0,1
17,3,34,8.0,6,0,0
10,4,48,0.0,9,0,1
14,4,34,0.0,5,0,0
8,2,7,11.5,3,0,0
15,3,21,0.0,6,0,1
8,2,16,0.0,4,0,0
14,1,6,0.0,0,0,0
14,2,45,8.0,10,1,0
5,4,35,8.0,4,0,0
21,2,13,0.0,5,0,0
14,4,10,8.0,3,0,0
8,1,6,12.0,7,0,0
17,2,7,0.0,4,0,0
17,1,35,8.0,14,0,0
21,1,8,13.5,10,0,0
15,4,21,8.0,6,1,0
19,3,65,8.0,0,0,0
15,1,21,0.0,9,0,0
10,1,21,10.5,7,0,0
17,1,21,0.0,5,1,0
5,1,35,8.0,5,1,0
14,1,26,0.0,22,1,0
5,1,49,11.0,4,1,0
15,3,33,8.0,4,0,0
15,5,6,0.0,8,0,0
19,5,7,0.0,7,0,0
8,4,14,0.0,6,0,0
17,2,21,12.0,4,0,0
21,1,7,11.5,7,0,0
14,1,41,9.5,0,0,0
15,2,24,8.0,4,0,0
17,1,5,8.0,4,1,0
10,2,37,8.0,3,0,0
21,2,4,8.0,5,0,0
5,2,4,8.0,3,0,0
8,4,1,0.0,8,0,0
15,2,11,0.0,8,1,0
14,1,14,10.0,6,0,0
5,2,8,8.0,10,0,0
5,2,12,8.5,0,0,0
15,1,10,8.5,4,0,0
10,1,10,24.0,20,0,1
17,2,16,0.0,8,0,0
8,3,12,0.0,2,0,0
14,2,14,8.5,6,0,0
14,4,47,8.0,5,1,1
19,3,7,0.0,18,0,1
10,1,1,0.0,6,0,0
15,3,18,0.0,0,0,0
5,2,18,8.0,6,0,1
14,3,35,0.0,8,1,0
19,1,14,0.0,20,0,0
19,2,35,10.5,6,0,0
14,3,43,8.0,5,0,0
5,3,20,0.0,12,0,0
17,1,18,14.0,5,0,0
17,3,35,0.0,7,0,0
10,1,7,0.0,9,0,1
17,1,63,11.5,3,1,0
8,1,21,15.5,11,0,1
14,5,20,0.0,7,0,1
5,2,7,10.5,10,0,0
5,3,20,0.0,0,0,0
15,5,29,0.0,5,1,1
1,4,26,8.0,9,1,1
14,2,14,11.0,3,0,0
21,4,14,0.0,13,0,1
10,4,20,8.0,6,0,0
8,3,10,8.0,6,0,0
14,1,13,10.0,4,0,1
5,4,35,0.0,15,0,0
21,4,21,0.0,6,0,0
17,1,28,0.0,8,0,0
14,5,5,8.0,4,0,0
8,2,7,8.0,4,0,0
19,3,14,0.0,8,0,0
15,3,15,0.0,7,0,0
17,3,3,0.0,7,0,1
14,1,35,10.5,0,0,0
8,4,44,8.0,5,0,0
21,1,35,9.5,0,0,0
14,2,54,8.5,0,0,0
5,3,16,0.0,3,1,0
8,1,7,10.5,5,0,0
15,1,48,11.5,0,0,0
14,2,14,17.5,9,0,0
10,4,7,0.0,6,0,0
17,1,21,8.0,7,0,0
21,1,21,13.5,14,0,0
5,4,14,0.0,5,0,0
5,3,7,0.0,10,0,1
17,4,21,0.0,6,0,1
17,1,77,10.5,0,0,0
19,3,21,0.0,0,0,1
21,2,33,8.0,5,1,0
15,1,21,0.0,7,0,1
17,2,5,8.0,4,0,0
14,4,39,0.0,5,0,1
5,1,35,10.0,3,0,0
14,1,21,0.0,16,0,0
21,4,12,8.0,8,0,0
8,4,21,8.0,10,0,1
17,1,7,9.5,2,0,0
10,1,14,8.0,11,0,0
19,1,7,14.0,5,0,0
14,1,3,8.5,7,1,0
19,2,5,8.0,7,0,0
14,1,7,10.0,2,0,0
8,5,14,0.0,5,0,0
15,2,7,0.0,7,0,0
14,2,2,8.0,3,0,0
19,2,42,11.0,4,1,0
10,2,42,11.0,0,0,0
14,1,91,10.5,0,0,0
10,3,46,8.0,3,0,0
14,3,20,0.0,6,1,1
17,4,14,8.0,7,0,0
21,1,6,0.0,12,0,0
8,2,22,14.5,12,0,0
10,4,7,0.0,3,0,0
14,4,20,8.0,5,0,0
8,3,22,0.0,4,0,0
17,1,1,0.0,4,0,0
8,3,37,8.0,5,0,0
8,1,8,11.5,8,0,0
14,1,21,14.0,4,0,1
17,3,14,0.0,10,0,0
14,3,8,0.0,3,0,1
14,4,28,0.0,3,1,0
17,5,7,0.0,10,0,0
17,4,35,8.0,13,0,0
17,1,32,8.0,2,0,0
10,4,7,0.0,3,0,1
5,2,25,8.0,5,0,0
14,1,21,11.5,7,0,0
14,3,33,8.0,7,0,1
8,1,42,12.5,0,0,0
17,3,9,8.0,18,0,0
21,1,21,0.0,12,1,1
10,2,5,8.0,28,0,0
17,1,14,11.0,7,0,0
5,5,5,0.0,4,0,0
10,2,15,8.0,4,0,0
17,3,28,0.0,3,1,1
17,2,27,8.0,4,0,1
5,4,21,8.0,10,0,0
21,3,35,0.0,13,0,0
19,3,21,0.0,3,0,0
14,4,26,0.0,8,0,0
10,1,7,12.0,11,0,0
15,4,21,0.0,11,0,1
5,4,8,0.0,9,0,0
17,2,13,0.0,5,0,1
5,2,40,8.0,7,1,0
8,1,26,8.0,4,0,0
10,1,12,8.5,5,0,0
21,1,21,11.0,5,1,0
17,3,51,8.0,3,1,0
10,3,12,8.0,10,0,1
19,2,6,0.0,16,0,0
14,3,34,0.0,5,0,0
15,1,21,8.0,6,0,0
21,2,28,8.5,6,0,0
17,1,13,11.5,9,0,0
21,4,8,8.0,9,0,1
17,4,6,0.0,6,0,0
8,2,19,8.0,6,0,0
19,3,35,0.0,12,0,0
17,2,7,11.0,7,0,0
5,4,9,8.0,6,0,0
10,5,21,0.0,6,0,0
1,2,6,8.0,4,0,0
17,4,43,8.0,4,1,0
21,2,6,0.0,12,0,0
19,1,15,8.0,8,0,0
14,3,10,8.0,5,0,1
14,1,49,11.5,9,1,1
8,2,11,0.0,22,1,1
15,5,42,0.0,6,0,0
10,2,12,0.0,0,0,0
1,2,12,0.0,0,0,0
5,4,21,0.0,5,0,1
8,4,29,8.0,0,0,0
21,4,27,0.0,0,0,0
21,4,21,8.0,7,0,0
10,2,12,0.0,0,0,1
14,2,19,8.0,12,1,1
21,3,6,0.0,34,0,0
8,4,26,8.0,9,0,1
19,2,34,0.0,10,0,0
15,1,49,13.0,0,0,0
14,3,7,0.0,5,0,0
5,2,41,10.5,0,0,1
17,2,7,15.0,5,0,0
15,1,9,8.0,8,1,1
14,4,44,8.0,4,0,1
15,1,35,8.0,5,1,0
17,2,5,8.0,7,0,0
21,5,40,0.0,8,0,0
17,1,8,8.0,6,0,0
17,3,19,0.0,2,1,0
8,1,5,10.5,7,0,1
8,4,21,8.0,7,0,0
5,1,7,15.5,6,0,0
14,2,24,8.0,4,0,1
14,3,42,0.0,6,0,0
19,4,21,8.0,6,0,0
17,3,29,0.0,7,1,1
19,2,18,8.0,9,1,1
14,3,6,0.0,12,0,0
8,3,35,0.0,9,1,0
5,2,70,10.5,0,1,1
17,1,35,8.5,55,0,0
21,4,21,8.0,11,0,0
17,4,8,0.0,13,0,0
17,2,7,0.0,8,0,1
8,3,35,0.0,5,0,0
21,2,22,13.5,5,0,1
8,3,6,8.0,14,0,0
5,2,9,8.0,4,0,0
15,1,91,11.5,0,1,0
5,4,44,8.0,5,0,0
5,1,3,8.0,4,0,0
21,1,14,10.0,7,0,1
17,2,35,0.0,3,0,0
15,3,35,0.0,6,0,1
14,2,9,8.0,6,0,1
5,3,35,0.0,3,0,1
21,1,14,0.0,8,0,0
14,3,33,8.0,5,1,0
14,5,13,0.0,3,0,0
10,2,21,12.5,15,0,0
15,3,19,0.0,2,1,0
19,1,12,0.0,8,0,0
17,1,9,8.0,31,1,1
10,2,6,0.0,19,0,0
8,4,6,0.0,6,0,0
17,1,56,13.5,0,0,0
17,1,17,10.0,12,0,0
15,1,7,10.0,5,0,0
21,4,23,8.0,9,0,0
14,2,27,0.0,3,0,1
8,2,17,8.0,3,0,1
14,2,71,11.5,0,1,1
8,3,34,0.0,28,0,0
5,3,5,8.0,12,0,0
15,2,35,8.5,5,0,0
10,1,7,10.0,6,0,1
17,4,35,8.0,11,0,0
14,3,31,8.0,7,0,0
8,3,7,0.0,20,0,0
15,1,7,8.0,73,0,0
14,1,10,9.5,7,0,0
5,3,6,0.0,2,0,0
17,4,20,8.0,4,0,0
5,1,21,10.0,6,0,0
17,2,13,0.0,6,1,1
8,4,7,8.0,21,0,0
15,3,19,0.0,0,0,0
8,3,9,8.0,11,0,0
15,3,14,0.0,20,0,0
8,3,11,8.0,6,0,1
14,1,7,8.0,6,0,0
17,4,21,0.0,9,1,0
14,1,29,11.0,7,1,1
8,1,14,11.0,9,0,1
15,1,6,8.0,5,0,0
8,4,49,0.0,3,0,0
8,4,7,0.0,23,0,1
17,2,25,8.0,7,0,0
5,4,10,0.0,5,0,0
21,1,21,8.0,6,0,0
14,1,21,9.5,5,0,1
5,4,7,0.0,9,0,0
8,2,77,10.0,5,1,0
21,4,14,8.0,3,0,0
15,4,20,8.0,2,0,0
10,1,13,14.5,10,0,0
21,3,7,0.0,15,0,0
17,1,52,15.5,0,0,0
10,2,29,8.0,5,0,0
10,2,4,0.0,12,0,0
21,2,20,0.0,2,0,1
8,3,12,0.0,14,0,0
17,2,10,0.0,3,1,0
14,1,6,12.0,5,0,0
10,1,19,0.0,5,0,0
19,2,7,0.0,6,0,0
15,2,7,13.5,5,0,0
14,3,47,8.0,6,0,0
10,2,21,0.0,24,1,0
17,1,3,0.0,9,1,1
14,3,34,0.0,12,0,0
14,1,63,11.0,0,0,0
10,2,6,0.0,16,0,1
14,1,77,11.5,0,0,0
15,4,26,8.0,5,1,0
19,4,48,8.0,25,0,0
19,2,84,18.5,0,0,0
5,1,17,14.0,12,0,1
17,5,22,8.0,6,1,1
14,5,14,0.0,10,0,0
17,1,42,8.5,6,1,0
17,2,17,8.0,6,0,0
15,1,41,8.5,0,0,0
10,1,7,8.5,7,0,1
15,4,14,0.0,1,0,0
10,3,18,0.0,0,0,1
14,5,7,0.0,5,0,1
15,1,48,12.5,12,1,0
14,1,3,0.0,8,0,0
14,3,34,8.0,16,0,0
21,4,29,8.0,14,1,0
8,4,11,0.0,8,0,1
10,2,19,0.0,14,0,0
14,1,10,0.0,11,0,0
10,4,4,8.0,13,0,0
15,5,4,0.0,4,0,0
19,5,5,0.0,15,0,0
19,4,24,0.0,5,1,1
19,3,16,8.0,11,0,0
10,3,12,8.0,9,0,0
15,3,34,0.0,6,1,0
21,1,14,8.0,10,0,1
15,4,13,8.0,6,0,0
14,2,8,12.0,9,0,1
5,5,43,8.0,0,0,0
14,3,76,8.0,0,1,0
14,1,49,14.5,5,1,0
8,1,4,0.0,8,1,0
10,2,7,12.5,3,0,0
14,2,35,8.5,4,0,0
17,2,7,11.5,8,0,1
8,3,14,0.0,5,0,0
21,3,25,8.0,22,0,0
21,2,7,10.0,6,0,0
17,4,7,0.0,4,0,1
21,1,32,13.0,6,0,0
10,4,12,8.0,9,1,1
10,4,5,8.0,9,0,0
8,1,35,8.5,0,0,0
14,1,28,13.5,11,0,0
5,4,41,0.0,17,0,0
17,4,49,8.0,4,0,1
14,1,21,0.0,14,1,0
14,1,13,0.0,5,0,0
17,2,17,8.0,8,0,0
17,3,26,0.0,11,1,0
5,3,1,8.0,8,0,0
17,3,66,8.0,3,1,0
5,1,63,8.5,5,1,0
14,5,8,0.0,8,0,0
8,2,34,0.0,3,1,1
15,1,56,10.5,0,0,1
15,2,5,0.0,8,0,0
8,1,7,13.5,17,0,0
15,3,43,8.0,2,0,0
10,2,4,8.0,9,0,0
8,1,7,11.0,6,0,1
14,3,26,8.0,8,0,0
8,3,7,0.0,23,0,0
5,4,19,0.0,8,0,0
5,3,26,8.0,4,0,1
19,1,6,8.0,5,0,0
17,2,29,8.0,4,0,0
10,1,20,8.0,5,0,0
14,4,7,0.0,3,0,0
15,1,21,0.0,10,0,0
14,5,22,8.0,7,0,1
10,2,4,8.0,10,0,0
8,1,12,8.5,8,0,0
19,3,21,0.0,9,0,0
5,1,42,10.5,0,0,0
19,4,7,8.0,12,0,0
21,3,7,0.0,20,0,0
14,1,7,0.0,5,0,0
15,3,80,8.0,15,1,0
15,3,13,0.0,4,0,0
19,1,49,8.0,0,0,0
15,4,20,0.0,8,0,0
17,2,14,8.0,7,1,0
10,4,35,8.0,9,0,0
10,5,6,8.0,3,0,0
8,3,5,8.0,12,0,0
10,2,37,8.0,5,0,1
12,1,2,15.0,49,0,1
8,4,28,0.0,3,0,0
21,3,19,8.0,5,1,0
14,1,8,11.0,7,0,1
8,3,22,8.0,0,0,0
14,2,19,8.0,5,0,0
15,5,31,0.0,9,1,0
8,3,2,8.0,7,0,0
21,4,19,0.0,7,0,0
8,5,20,0.0,4,0,1
5,1,4,0.0,11,1,0
8,1,50,8.0,3,1,1
14,2,2,0.0,8,0,0
19,3,13,8.0,9,0,0
8,2,21,10.5,12,0,0
8,2,7,11.0,8,0,1
19,1,40,20.5,0,0,0
14,3,73,8.0,0,0,0
8,2,7,0.0,29,0,0
21,2,7,13.5,17,0,0
21,2,7,12.0,7,0,0
19,1,6,8.0,0,1,0
14,2,41,8.0,7,0,0
19,3,21,8.0,13,0,0
8,1,77,10.5,0,0,0
8,3,23,0.0,13,0,0
14,4,35,0.0,9,0,1
5,1,21,12.5,8,0,1
17,3,7,0.0,18,0,1
5,5,13,0.0,3,0,0
19,1,7,8.0,4,1,1
17,3,47,8.0,14,0,0
14,2,14,8.5,3,0,0
19,3,3,0.0,13,0,0
14,2,28,11.5,7,0,1
8,2,21,8.5,6,0,0
14,3,66,8.0,5,1,0
8,2,8,8.0,4,0,0
21,2,34,0.0,4,0,0
5,2,6,0.0,4,0,0
5,2,21,11.0,10,1,0
5,2,45,8.0,4,0,0
17,2,23,8.0,3,0,0
8,4,21,0.0,9,0,0
14,3,22,8.0,3,0,0
8,4,9,0.0,12,0,0
17,5,7,8.0,14,0,0
21,1,20,10.0,5,0,0
17,1,1,0.0,2,1,0
21,2,3,8.0,4,0,0
17,1,5,8.0,0,0,0
15,2,21,0.0,8,0,0
21,5,29,0.0,0,0,0
14,3,2,8.0,8,0,0
5,1,6,8.0,5,0,0
19,2,6,0.0,3,0,0
15,4,1,8.0,7,0,0
17,1,6,8.5,6,0,0
14,3,13,0.0,5,0,0
21,3,9,8.0,5,0,0
10,3,6,8.0,10,0,0
8,5,7,0.0,9,0,0
8,3,1,0.0,25,0,1
21,4,36,0.0,5,0,0
14,2,21,8.5,12,0,0
17,2,19,8.0,9,0,1
8,4,14,0.0,10,0,1
15,1,1,8.0,6,0,0
10,1,10,11.5,6,0,0
17,4,21,0.0,11,0,1
8,2,7,12.0,9,0,0
21,4,28,0.0,6,1,1
14,1,83,10.5,0,0,0
10,4,49,0.0,8,0,0
14,4,34,8.0,3,1,0
10,1,5,12.5,17,0,0
19,2,10,8.0,9,0,0
19,3,16,8.0,3,0,0
15,5,20,0.0,3,0,0
14,1,21,0.0,4,0,0
17,1,13,8.5,4,0,0
14,2,7,15.5,11,0,0
17,1,28,0.0,12,0,0
15,1,7,11.0,7,0,0
10,4,27,0.0,12,1,0
5,2,7,10.5,6,0,1
8,1,83,13.0,0,1,1
8,4,9,8.0,15,0,1
5,3,2,0.0,10,0,0
12,2,82,34.0,81,1,1
17,2,17,8.0,4,1,0
15,2,7,8.0,7,0,0
5,3,47,8.0,7,0,0
21,4,14,0.0,3,0,0
14,2,34,11.0,5,0,0
5,4,22,0.0,14,0,1
21,3,6,8.0,8,1,0
8,1,26,0.0,18,0,0
19,3,27,8.0,7,0,0
8,2,7,0.0,18,0,0
17,1,7,8.0,18,0,1
21,2,17,0.0,11,0,0
17,2,7,11.0,5,0,1
8,4,6,0.0,13,0,0
8,1,15,8.0,4,0,0
17,1,2,0.0,0,0,0
14,1,63,11.5,0,0,0
8,1,4,8.5,7,1,1
14,3,9,0.0,8,0,1
14,5,5,0.0,9,0,0
14,3,28,0.0,6,0,0
5,2,35,0.0,6,1,0
14,2,14,10.5,4,0,0
8,4,21,0.0,11,0,0
5,1,20,11.0,5,0,0
19,2,24,8.0,6,0,0
14,1,15,8.0,11,0,0
8,4,14,8.0,6,0,0
21,1,12,0.0,8,0,0
5,5,41,0.0,4,0,0
19,4,49,0.0,5,1,0
17,2,7,0.0,17,0,0
14,1,14,10.5,6,0,0
5,4,21,8.0,8,1,1
17,3,22,8.0,0,1,0
14,1,21,0.0,5,0,0
8,3,34,8.0,5,1,0
5,4,28,8.0,14,1,0
14,4,40,0.0,12,1,0
15,5,17,0.0,5,0,0
15,3,43,8.0,3,1,0
14,5,20,0.0,8,0,0
10,4,15,8.0,7,0,1
10,4,6,8.0,3,0,0
8,3,35,0.0,12,0,0
17,1,20,10.0,4,0,0
5,1,14,8.0,5,0,0
5,2,11,0.0,2,1,0
17,1,7,0.0,13,0,0
5,4,21,0.0,10,0,1
8,1,33,13.0,4,0,0
10,4,5,8.0,7,0,0
10,1,1,10.5,5,0,0
14,4,19,0.0,10,1,0
17,1,6,11.5,0,1,0
17,3,28,0.0,3,1,0
14,2,7,11.5,8,0,0
5,2,35,0.0,5,1,0
10,2,7,13.5,15,0,0
21,1,7,10.5,5,0,0
17,1,21,11.0,4,0,1
1,2,7,12.5,11,0,1
14,1,21,8.0,4,0,1
17,3,21,0.0,2,0,0
5,4,55,8.0,4,0,0
8,2,37,8.0,8,1,0
5,4,13,8.0,8,0,0
14,2,9,0.0,0,0,1
10,4,35,8.0,7,1,0
14,1,7,13.0,3,0,0
14,2,16,8.0,10,1,0
21,4,7,0.0,8,0,0
14,3,34,8.0,7,0,0
14,1,35,8.0,4,0,0
5,3,35,0.0,3,1,0
17,1,15,11.5,9,0,0
19,5,6,0.0,7,0,0
15,4,7,8.0,8,0,0
14,1,21,8.0,18,0,1
15,3,65,8.0,7,1,0
17,5,7,0.0,9,0,1
5,3,19,0.0,11,1,0
8,4,28,8.0,5,0,1
14,3,21,8.0,0,0,0
17,2,14,0.0,3,0,1
8,1,5,8.0,6,0,0
14,2,1,8.0,3,0,0
19,4,34,0.0,5,0,0
5,1,21,0.0,14,1,0
15,1,13,12.0,6,0,0
10,4,1,0.0,8,0,0
14,3,30,8.0,4,0,1
14,5,21,0.0,12,0,0
10,1,34,8.0,4,0,0
17,2,9,0.0,18,0,1
8,2,16,8.0,4,0,0
5,3,40,8.0,3,0,0
12,5,40,0.0,16,1,1
14,1,38,8.0,3,0,0
5,4,24,0.0,0,0,0
14,3,16,0.0,7,1,0
5,5,7,8.0,6,0,0
17,1,35,10.0,3,1,0
